customer_id,first_name,last_name,email,phone,address,city,state,zip_code,registration_date,is_active,total_orders,lifetime_value,avg_order_value,last_order_date,days_since_last_order,customer_tier
966,Rohan,Agarwal,rohan.agarwal966@email.com,917482632941,758 Main Street,Delhi,Delhi,157187,2025-08-14,True,5,18266.22,3653.244,2026-03-08 12:31:44,43,Silver
647,Rohan,Patel,rohan.patel647@email.com,918428632583,647 Main Street,Ahmedabad,Gujarat,285413,2025-06-03,True,1,5588.13,5588.13,2026-03-25 12:31:44,26,Bronze
944,Sanjay,Chopra,sanjay.chopra944@email.com,917404960131,39 Main Street,Bangalore,Karnataka,582732,2025-04-20,True,7,21373.84,3053.405714285714,2026-04-19 12:31:44,1,Gold
292,Pooja,Nair,pooja.nair292@email.com,919251560728,645 Main Street,Bangalore,Karnataka,856215,2024-07-24,True,11,52167.439999999995,4742.494545454545,2026-04-03 12:31:44,17,Premium
983,Sneha,Reddy,sneha.reddy983@email.com,919460580557,157 Main Street,Hyderabad,Telangana,547180,2025-06-04,True,9,47864.59,5318.287777777778,2026-04-01 12:31:44,19,Gold
676,Raj,Shah,raj.shah676@email.com,919849088142,663 Main Street,Bangalore,Karnataka,278795,2025-05-18,True,8,32158.81,4019.85125,2026-04-11 12:31:44,9,Gold
919,Raj,Mehta,raj.mehta919@email.com,918627979724,752 Main Street,Jaipur,Rajasthan,294546,2026-03-31,True,8,18088.29,2261.03625,2026-04-14 12:31:44,6,Silver
339,Amit,Mehta,amit.mehta339@email.com,919755328890,747 Main Street,Bangalore,Karnataka,777255,2025-02-13,True,6,25127.64,4187.94,2026-02-22 12:31:44,57,Gold
923,Karan,Gupta,karan.gupta923@email.com,917413417661,536 Main Street,Delhi,Delhi,790897,2026-02-10,True,4,20165.86,5041.465,2026-04-16 12:31:44,4,Gold
306,Vikram,Joshi,vikram.joshi306@email.com,917589582865,112 Main Street,Chennai,Tamil Nadu,745584,2024-08-27,True,5,22254.97,4450.994000000001,2026-04-07 12:31:44,13,Gold
969,Sneha,Singh,sneha.singh969@email.com,919247409826,769 Main Street,Jaipur,Rajasthan,371222,2024-10-05,True,2,9491.0,4745.5,2026-04-01 12:31:44,19,Bronze
120,Anjali,Chopra,anjali.chopra120@email.com,919781645815,65 Main Street,Hyderabad,Telangana,766269,2024-12-30,True,2,8186.49,4093.245,2026-04-09 12:31:44,11,Bronze
54,Neha,Nair,neha.nair54@email.com,919527696207,440 Main Street,Chennai,Tamil Nadu,420214,2024-09-14,True,7,27693.52,3956.217142857143,2026-04-16 12:31:44,4,Gold
559,Anjali,Chopra,anjali.chopra559@email.com,917610324690,577 Main Street,Lucknow,Uttar Pradesh,297377,2024-12-01,True,2,8648.42,4324.21,2026-02-10 12:31:44,69,Bronze
646,Pooja,Nair,pooja.nair646@email.com,918358856601,884 Main Street,Bangalore,Karnataka,850432,2025-10-17,True,5,15518.53,3103.706,2026-03-31 12:31:44,20,Silver
491,Rohan,Kumar,rohan.kumar491@email.com,918189567020,661 Main Street,Hyderabad,Telangana,188341,2025-08-08,True,6,29949.050000000003,4991.508333333334,2026-04-13 12:31:44,7,Gold
634,Amit,Agarwal,amit.agarwal634@email.com,919814924004,510 Main Street,Mumbai,Maharashtra,409963,2025-07-28,True,7,30337.7,4333.957142857143,2026-04-13 12:31:44,7,Gold
96,Priya,Mehta,priya.mehta96@email.com,918905584866,171 Main Street,Delhi,Delhi,827712,2025-06-17,True,8,29813.780000000002,3726.7225000000003,2026-04-18 12:31:44,2,Gold
545,Amit,Chopra,amit.chopra545@email.com,918696506450,509 Main Street,Pune,Maharashtra,130914,2025-03-24,True,4,16052.78,4013.195,2026-04-13 12:31:44,7,Silver
620,Neha,Chopra,neha.chopra620@email.com,917762716154,984 Main Street,Ahmedabad,Gujarat,597635,2024-08-27,True,4,9102.51,2275.6275,2026-02-28 12:31:44,51,Bronze
235,Priya,Reddy,priya.reddy235@email.com,917775054695,559 Main Street,Lucknow,Uttar Pradesh,408036,2025-05-26,True,8,20516.410000000003,2564.5512500000004,2026-03-31 12:31:44,20,Gold
776,Divya,Shah,divya.shah776@email.com,917575015625,476 Main Street,Chennai,Tamil Nadu,625465,2024-11-13,True,7,19925.14,2846.4485714285715,2026-04-15 12:31:44,5,Silver
871,Vikram,Agarwal,vikram.agarwal871@email.com,919600108647,661 Main Street,Chennai,Tamil Nadu,514664,2025-07-16,True,11,48902.1,4445.645454545454,2026-04-20 12:31:44,0,Gold
846,Raj,Shah,raj.shah846@email.com,918594276982,636 Main Street,Ahmedabad,Gujarat,430738,2024-12-01,True,5,22088.04,4417.608,2026-04-19 12:31:44,1,Gold
452,Divya,Shah,divya.shah452@email.com,919098948446,172 Main Street,Ahmedabad,Gujarat,186686,2024-09-18,True,7,35273.74,5039.105714285714,2026-04-12 12:31:44,8,Gold
840,Priya,Joshi,priya.joshi840@email.com,919046790105,322 Main Street,Bangalore,Karnataka,470711,2025-09-08,True,3,9660.98,3220.3266666666664,2026-04-11 12:31:44,9,Bronze
732,Raj,Kumar,raj.kumar732@email.com,919563581525,53 Main Street,Kolkata,West Bengal,911242,2024-07-18,True,2,8434.8,4217.4,2026-02-01 12:31:44,78,Bronze
266,Raj,Nair,raj.nair266@email.com,918244130290,658 Main Street,Jaipur,Rajasthan,416768,2024-12-11,True,4,22824.77,5706.1925,2026-04-01 12:31:44,19,Gold
507,Priya,Sharma,priya.sharma507@email.com,917048750473,168 Main Street,Bangalore,Karnataka,620526,2025-04-29,True,3,9980.29,3326.763333333334,2026-02-20 12:31:44,59,Bronze
544,Priya,Shah,priya.shah544@email.com,917526252306,44 Main Street,Kolkata,West Bengal,583388,2026-02-27,True,6,21549.800000000003,3591.6333333333337,2026-03-22 12:31:44,29,Gold
650,Amit,Chopra,amit.chopra650@email.com,919720808271,440 Main Street,Pune,Maharashtra,522988,2025-02-04,True,5,22930.81,4586.162,2026-04-20 12:31:44,0,Gold
48,Priya,Shah,priya.shah48@email.com,919465587067,292 Main Street,Mumbai,Maharashtra,592198,2024-12-15,True,6,16513.27,2752.2116666666666,2026-03-14 12:31:44,37,Silver
5,Anjali,Joshi,anjali.joshi5@email.com,917594312071,155 Main Street,Delhi,Delhi,342495,2025-03-23,True,6,17451.64,2908.6066666666666,2026-04-16 12:31:44,4,Silver
191,Karan,Gupta,karan.gupta191@email.com,918416011033,97 Main Street,Delhi,Delhi,685066,2024-05-25,True,8,19537.25,2442.15625,2026-04-18 12:31:44,2,Silver
268,Raj,Kumar,raj.kumar268@email.com,918785081806,496 Main Street,Ahmedabad,Gujarat,587002,2025-09-23,True,8,34719.090000000004,4339.8862500000005,2026-03-05 12:31:44,46,Gold
258,Rahul,Joshi,rahul.joshi258@email.com,917533267960,531 Main Street,Mumbai,Maharashtra,260448,2025-06-12,True,6,37035.94,6172.656666666667,2026-03-12 12:31:44,39,Gold
709,Pooja,Chopra,pooja.chopra709@email.com,919165136471,903 Main Street,Kolkata,West Bengal,503348,2025-02-15,True,5,25590.409999999996,5118.081999999999,2026-04-03 12:31:44,17,Gold
279,Rahul,Kumar,rahul.kumar279@email.com,918571002995,783 Main Street,Chennai,Tamil Nadu,522842,2025-04-10,True,2,718.75,359.375,2026-04-05 12:31:44,15,Bronze
959,Neha,Joshi,neha.joshi959@email.com,919095347470,405 Main Street,Hyderabad,Telangana,783932,2024-09-11,True,4,15363.66,3840.915,2026-04-11 12:31:44,9,Silver
729,Priya,Kumar,priya.kumar729@email.com,919206955437,123 Main Street,Bangalore,Karnataka,495521,2026-03-09,True,8,37003.56,4625.445,2026-04-02 12:31:44,18,Gold
754,Rahul,Reddy,rahul.reddy754@email.com,919035761595,161 Main Street,Mumbai,Maharashtra,659381,2025-09-06,True,7,33345.45,4763.635714285714,2026-03-25 12:31:44,26,Gold
19,Karan,Patel,karan.patel19@email.com,917133272825,973 Main Street,Mumbai,Maharashtra,359295,2025-09-27,True,3,10561.390000000001,3520.4633333333336,2026-03-24 12:31:44,27,Silver
989,Amit,Gupta,amit.gupta989@email.com,917126630005,784 Main Street,Bangalore,Karnataka,434168,2025-02-20,True,2,18014.03,9007.015,2026-04-18 12:31:44,2,Silver
397,Raj,Malhotra,raj.malhotra397@email.com,918935098341,503 Main Street,Chennai,Tamil Nadu,339220,2025-04-20,True,6,34690.63,5781.7716666666665,2026-04-20 12:31:44,0,Gold
430,Kavita,Agarwal,kavita.agarwal430@email.com,918496060167,320 Main Street,Bangalore,Karnataka,459731,2025-01-08,True,4,9723.69,2430.9225,2026-04-12 12:31:44,8,Bronze
92,Neha,Mehta,neha.mehta92@email.com,918454109425,639 Main Street,Chennai,Tamil Nadu,826353,2025-03-08,True,5,17821.550000000003,3564.3100000000004,2026-03-30 12:31:44,21,Silver
542,Anjali,Malhotra,anjali.malhotra542@email.com,919501061666,601 Main Street,Delhi,Delhi,371393,2026-02-02,True,7,22678.59,3239.7985714285714,2026-04-09 12:31:44,11,Gold
560,Arjun,Verma,arjun.verma560@email.com,919106408413,39 Main Street,Bangalore,Karnataka,194641,2026-02-21,True,4,9828.470000000001,2457.1175000000003,2026-03-28 12:31:44,23,Bronze
553,Raj,Gupta,raj.gupta553@email.com,917940684569,31 Main Street,Lucknow,Uttar Pradesh,950069,2025-07-06,True,3,8216.98,2738.9933333333333,2026-04-02 12:31:44,18,Bronze
419,Priya,Shah,priya.shah419@email.com,919890416998,512 Main Street,Pune,Maharashtra,245939,2024-07-10,True,5,19177.93,3835.5860000000002,2026-04-08 12:31:44,12,Silver
836,Karan,Nair,karan.nair836@email.com,917117470362,494 Main Street,Lucknow,Uttar Pradesh,221916,2025-07-29,True,4,6790.39,1697.5975,2026-04-16 12:31:44,4,Bronze
780,Kavita,Kumar,kavita.kumar780@email.com,918541015125,42 Main Street,Ahmedabad,Gujarat,329448,2024-12-06,True,3,12663.55,4221.183333333333,2026-04-10 12:31:44,10,Silver
415,Vikram,Agarwal,vikram.agarwal415@email.com,919473382684,801 Main Street,Ahmedabad,Gujarat,354200,2025-05-21,True,4,16784.27,4196.0675,2026-03-18 12:31:44,33,Silver
257,Amit,Shah,amit.shah257@email.com,919747893988,602 Main Street,Jaipur,Rajasthan,290802,2025-12-08,True,6,22352.679999999997,3725.4466666666663,2026-04-18 12:31:44,2,Gold
826,Arjun,Joshi,arjun.joshi826@email.com,919642220886,174 Main Street,Hyderabad,Telangana,806765,2026-03-14,True,8,36259.84,4532.48,2026-04-10 12:31:44,10,Gold
644,Priya,Shah,priya.shah644@email.com,919275639056,306 Main Street,Pune,Maharashtra,533174,2026-02-23,True,8,34778.96,4347.37,2026-04-10 12:31:44,10,Gold
641,Rahul,Mehta,rahul.mehta641@email.com,918596363878,267 Main Street,Kolkata,West Bengal,714015,2025-06-22,True,1,3541.41,3541.41,2026-03-20 12:31:44,31,Bronze
299,Karan,Mehta,karan.mehta299@email.com,919620258967,496 Main Street,Chennai,Tamil Nadu,301603,2025-08-10,True,7,21398.14,3056.8771428571426,2026-04-18 12:31:44,2,Gold
227,Amit,Shah,amit.shah227@email.com,919986674107,491 Main Street,Ahmedabad,Gujarat,762423,2025-10-15,True,4,13250.98,3312.745,2026-04-19 12:31:44,1,Silver
117,Raj,Verma,raj.verma117@email.com,917530809576,466 Main Street,Jaipur,Rajasthan,486490,2024-05-31,True,3,11798.9,3932.9666666666667,2026-03-27 12:31:44,24,Silver
579,Sneha,Kumar,sneha.kumar579@email.com,917316579418,819 Main Street,Ahmedabad,Gujarat,986846,2026-03-16,True,3,15714.05,5238.016666666666,2026-04-10 12:31:44,10,Silver
64,Divya,Reddy,divya.reddy64@email.com,919149511642,553 Main Street,Chennai,Tamil Nadu,617781,2025-01-26,True,3,13817.31,4605.7699999999995,2026-03-07 12:31:44,44,Silver
554,Raj,Mehta,raj.mehta554@email.com,919273894381,367 Main Street,Ahmedabad,Gujarat,904092,2024-08-29,True,7,37267.7,5323.957142857143,2026-04-15 12:31:44,5,Gold
886,Arjun,Sharma,arjun.sharma886@email.com,919048987473,307 Main Street,Ahmedabad,Gujarat,109576,2025-02-03,True,8,32418.21,4052.27625,2026-04-14 12:31:44,6,Gold
504,Karan,Malhotra,karan.malhotra504@email.com,918332167822,716 Main Street,Delhi,Delhi,558737,2025-08-18,True,5,32771.32,6554.264,2026-04-18 12:31:44,2,Gold
936,Rohan,Kumar,rohan.kumar936@email.com,918724674934,517 Main Street,Jaipur,Rajasthan,453907,2024-06-15,True,2,5983.21,2991.605,2026-04-11 12:31:44,9,Bronze
598,Arjun,Chopra,arjun.chopra598@email.com,919454511113,694 Main Street,Jaipur,Rajasthan,750403,2025-11-20,True,5,18206.44,3641.2879999999996,2026-04-07 12:31:44,13,Silver
764,Priya,Verma,priya.verma764@email.com,917299826879,922 Main Street,Lucknow,Uttar Pradesh,302897,2025-05-29,True,4,18263.29,4565.8225,2026-04-20 12:31:44,0,Silver
309,Priya,Malhotra,priya.malhotra309@email.com,917022254113,988 Main Street,Bangalore,Karnataka,677086,2025-11-09,True,12,31267.65,2605.6375000000003,2026-04-17 12:31:44,3,Gold
154,Kavita,Joshi,kavita.joshi154@email.com,919635277155,692 Main Street,Lucknow,Uttar Pradesh,773918,2024-09-26,True,8,25265.210000000003,3158.1512500000003,2026-04-18 12:31:44,2,Gold
931,Kavita,Verma,kavita.verma931@email.com,917927283698,984 Main Street,Delhi,Delhi,644719,2026-01-10,True,2,5356.63,2678.315,2026-04-04 12:31:44,16,Bronze
425,Pooja,Malhotra,pooja.malhotra425@email.com,918424196985,989 Main Street,Pune,Maharashtra,934908,2025-02-03,True,5,21637.05,4327.41,2026-04-20 12:31:44,0,Gold
904,Sanjay,Gupta,sanjay.gupta904@email.com,919702239879,746 Main Street,Bangalore,Karnataka,144235,2024-10-04,True,1,1868.58,1868.58,2026-02-05 12:31:44,74,Bronze
41,Divya,Joshi,divya.joshi41@email.com,918511014697,720 Main Street,Kolkata,West Bengal,575786,2025-07-16,True,1,9515.1,9515.1,2026-04-13 12:31:44,7,Bronze
607,Neha,Chopra,neha.chopra607@email.com,919031719772,39 Main Street,Lucknow,Uttar Pradesh,280564,2025-07-11,True,3,13233.51,4411.17,2026-04-10 12:31:44,10,Silver
484,Sneha,Reddy,sneha.reddy484@email.com,917439921366,106 Main Street,Delhi,Delhi,428572,2025-04-08,True,3,11274.1,3758.0333333333333,2026-04-06 12:31:44,14,Silver
347,Pooja,Sharma,pooja.sharma347@email.com,919567466567,689 Main Street,Ahmedabad,Gujarat,837449,2026-03-01,True,5,20083.3,4016.66,2026-04-20 12:31:44,0,Gold
455,Arjun,Joshi,arjun.joshi455@email.com,919459788151,117 Main Street,Delhi,Delhi,380901,2024-10-10,True,5,24385.129999999997,4877.026,2026-04-16 12:31:44,4,Gold
447,Amit,Chopra,amit.chopra447@email.com,918816937739,191 Main Street,Pune,Maharashtra,610310,2024-07-08,True,4,15552.619999999999,3888.1549999999997,2026-03-31 12:31:44,20,Silver
15,Karan,Reddy,karan.reddy15@email.com,918982979741,187 Main Street,Bangalore,Karnataka,152727,2025-07-27,True,5,22894.24,4578.848,2026-04-06 12:31:44,14,Gold
845,Sanjay,Patel,sanjay.patel845@email.com,919636366799,7 Main Street,Ahmedabad,Gujarat,901368,2024-10-12,True,5,22798.25,4559.65,2026-03-25 12:31:44,26,Gold
43,Priya,Agarwal,priya.agarwal43@email.com,919964229896,190 Main Street,Jaipur,Rajasthan,300845,2025-09-10,True,6,25687.539999999997,4281.256666666666,2026-03-21 12:31:44,30,Gold
511,Neha,Joshi,neha.joshi511@email.com,917238109164,512 Main Street,Kolkata,West Bengal,694423,2025-10-31,True,8,31229.550000000003,3903.6937500000004,2026-04-15 12:31:44,5,Gold
262,Karan,Kumar,karan.kumar262@email.com,919493857758,158 Main Street,Lucknow,Uttar Pradesh,279516,2024-06-14,True,7,34961.520000000004,4994.5028571428575,2026-03-23 12:31:44,28,Gold
929,Raj,Gupta,raj.gupta929@email.com,918786505393,842 Main Street,Jaipur,Rajasthan,486996,2024-04-24,True,6,18166.73,3027.7883333333334,2026-03-31 12:31:44,20,Silver
269,Anjali,Chopra,anjali.chopra269@email.com,918342531599,883 Main Street,Bangalore,Karnataka,853258,2025-05-28,True,8,40965.76,5120.72,2026-04-05 12:31:44,15,Gold
112,Priya,Verma,priya.verma112@email.com,918784572192,180 Main Street,Kolkata,West Bengal,310548,2025-12-05,True,2,11662.25,5831.125,2026-04-16 12:31:44,4,Silver
615,Rohan,Kumar,rohan.kumar615@email.com,918336263518,727 Main Street,Delhi,Delhi,631413,2025-03-02,True,5,15159.04,3031.808,2026-03-25 12:31:44,26,Silver
327,Amit,Nair,amit.nair327@email.com,918604706474,426 Main Street,Lucknow,Uttar Pradesh,836038,2024-10-04,True,4,14406.61,3601.6525,2026-03-30 12:31:44,21,Silver
849,Rohan,Reddy,rohan.reddy849@email.com,919322580659,34 Main Street,Ahmedabad,Gujarat,626883,2025-04-29,True,6,27441.72,4573.62,2026-04-04 12:31:44,16,Gold
563,Sanjay,Mehta,sanjay.mehta563@email.com,917255790920,23 Main Street,Kolkata,West Bengal,254887,2024-08-27,True,4,11257.33,2814.3325,2026-03-24 12:31:44,27,Silver
165,Rahul,Chopra,rahul.chopra165@email.com,917033015788,210 Main Street,Mumbai,Maharashtra,416061,2025-09-15,True,7,22945.809999999998,3277.972857142857,2026-04-19 12:31:44,1,Gold
775,Karan,Mehta,karan.mehta775@email.com,918571179066,402 Main Street,Bangalore,Karnataka,334153,2024-08-24,True,5,18510.589999999997,3702.1179999999995,2026-04-18 12:31:44,2,Silver
666,Rahul,Shah,rahul.shah666@email.com,919197239905,737 Main Street,Delhi,Delhi,747703,2025-12-20,True,3,6833.68,2277.8933333333334,2026-04-16 12:31:44,4,Bronze
843,Kavita,Verma,kavita.verma843@email.com,917984438848,208 Main Street,Hyderabad,Telangana,975498,2025-08-07,True,6,23669.78,3944.963333333333,2026-04-09 12:31:44,11,Gold
358,Rahul,Reddy,rahul.reddy358@email.com,919276297510,138 Main Street,Jaipur,Rajasthan,507286,2025-08-14,True,6,16752.91,2792.1516666666666,2026-04-02 12:31:44,18,Silver
854,Anjali,Kumar,anjali.kumar854@email.com,918820820806,216 Main Street,Ahmedabad,Gujarat,539450,2024-05-02,True,4,19689.809999999998,4922.452499999999,2026-03-07 12:31:44,44,Silver
366,Rahul,Nair,rahul.nair366@email.com,919786236956,368 Main Street,Jaipur,Rajasthan,423404,2025-07-26,True,6,36526.170000000006,6087.695000000001,2026-04-15 12:31:44,5,Gold
590,Vikram,Mehta,vikram.mehta590@email.com,919022691021,501 Main Street,Pune,Maharashtra,793150,2025-07-22,True,3,9568.46,3189.486666666666,2026-03-25 12:31:44,26,Bronze
862,Neha,Shah,neha.shah862@email.com,918932111726,763 Main Street,Delhi,Delhi,450912,2025-07-27,True,6,28960.070000000003,4826.678333333334,2026-04-15 12:31:44,5,Gold
675,Anjali,Reddy,anjali.reddy675@email.com,917408015311,872 Main Street,Delhi,Delhi,895034,2026-03-04,True,5,11782.2,2356.44,2026-04-20 12:31:44,0,Silver
179,Neha,Nair,neha.nair179@email.com,919488796494,460 Main Street,Lucknow,Uttar Pradesh,814220,2024-09-18,True,3,5689.68,1896.5600000000002,2026-04-02 12:31:44,18,Bronze
189,Arjun,Joshi,arjun.joshi189@email.com,917681809785,373 Main Street,Lucknow,Uttar Pradesh,490963,2025-07-04,True,5,12127.330000000002,2425.4660000000003,2026-03-15 12:31:44,36,Silver
207,Karan,Nair,karan.nair207@email.com,919381734362,957 Main Street,Kolkata,West Bengal,207573,2024-04-21,True,3,9532.42,3177.4733333333334,2026-04-18 12:31:44,2,Bronze
489,Kavita,Singh,kavita.singh489@email.com,917431494396,144 Main Street,Delhi,Delhi,888996,2025-12-14,True,3,9468.67,3156.2233333333334,2026-04-20 12:31:44,0,Bronze
37,Priya,Singh,priya.singh37@email.com,919098425880,569 Main Street,Pune,Maharashtra,894993,2025-08-16,True,8,36056.89,4507.11125,2026-04-16 12:31:44,4,Gold
383,Vikram,Mehta,vikram.mehta383@email.com,917339385087,383 Main Street,Pune,Maharashtra,525750,2025-01-04,True,4,24558.36,6139.59,2026-03-24 12:31:44,27,Gold
659,Sneha,Agarwal,sneha.agarwal659@email.com,919532711433,517 Main Street,Mumbai,Maharashtra,277193,2025-12-14,True,5,20058.77,4011.754,2026-04-04 12:31:44,16,Gold
127,Kavita,Gupta,kavita.gupta127@email.com,919944974316,377 Main Street,Delhi,Delhi,670913,2024-06-28,True,3,8366.98,2788.9933333333333,2026-04-01 12:31:44,19,Bronze
819,Pooja,Agarwal,pooja.agarwal819@email.com,917690364509,399 Main Street,Mumbai,Maharashtra,766764,2026-04-14,True,2,4542.0199999999995,2271.0099999999998,2026-03-14 12:31:44,37,Bronze
502,Priya,Verma,priya.verma502@email.com,919196036938,944 Main Street,Delhi,Delhi,313068,2025-11-11,True,8,33902.56,4237.82,2026-04-05 12:31:44,15,Gold
937,Amit,Joshi,amit.joshi937@email.com,918902722773,956 Main Street,Lucknow,Uttar Pradesh,469438,2025-06-01,True,6,26948.89,4491.481666666667,2026-04-09 12:31:44,11,Gold
61,Priya,Joshi,priya.joshi61@email.com,919781569954,153 Main Street,Hyderabad,Telangana,378535,2025-11-25,True,6,20385.82,3397.6366666666668,2026-04-16 12:31:44,4,Gold
461,Karan,Reddy,karan.reddy461@email.com,919646349248,143 Main Street,Bangalore,Karnataka,922974,2025-09-20,True,2,7050.98,3525.49,2026-04-06 12:31:44,14,Bronze
523,Amit,Sharma,amit.sharma523@email.com,917102693781,239 Main Street,Pune,Maharashtra,667851,2025-04-30,True,5,15280.609999999999,3056.122,2026-04-07 12:31:44,13,Silver
316,Neha,Kumar,neha.kumar316@email.com,919010133918,280 Main Street,Jaipur,Rajasthan,302177,2025-12-25,True,4,8705.35,2176.3375,2026-04-10 12:31:44,10,Bronze
88,Divya,Mehta,divya.mehta88@email.com,918658195603,680 Main Street,Pune,Maharashtra,930884,2024-06-21,True,6,25089.729999999996,4181.621666666666,2026-04-19 12:31:44,1,Gold
993,Sneha,Chopra,sneha.chopra993@email.com,917991761103,704 Main Street,Hyderabad,Telangana,127351,2025-04-17,True,4,17622.27,4405.5675,2026-04-17 12:31:44,3,Silver
197,Arjun,Gupta,arjun.gupta197@email.com,918557345129,317 Main Street,Mumbai,Maharashtra,289019,2025-09-12,True,4,20487.899999999998,5121.974999999999,2026-04-09 12:31:44,11,Gold
531,Sanjay,Mehta,sanjay.mehta531@email.com,918401239832,326 Main Street,Pune,Maharashtra,574751,2025-07-15,True,2,11838.84,5919.42,2026-04-02 12:31:44,18,Silver
979,Anjali,Gupta,anjali.gupta979@email.com,918014491722,514 Main Street,Chennai,Tamil Nadu,389279,2026-02-15,True,4,10752.869999999999,2688.2174999999997,2026-04-08 12:31:44,12,Silver
486,Karan,Malhotra,karan.malhotra486@email.com,917293825615,544 Main Street,Bangalore,Karnataka,690653,2026-04-11,True,7,24776.979999999996,3539.568571428571,2026-04-01 12:31:44,19,Gold
903,Arjun,Malhotra,arjun.malhotra903@email.com,919030770268,399 Main Street,Hyderabad,Telangana,814544,2025-06-04,True,5,21035.65,4207.13,2026-02-27 12:31:44,52,Gold
462,Kavita,Singh,kavita.singh462@email.com,919448450685,360 Main Street,Mumbai,Maharashtra,658136,2025-07-06,True,5,20192.520000000004,4038.504000000001,2026-04-12 12:31:44,8,Gold
318,Raj,Agarwal,raj.agarwal318@email.com,918267119521,582 Main Street,Kolkata,West Bengal,807160,2025-10-04,True,4,21365.56,5341.39,2026-04-19 12:31:44,1,Gold
547,Vikram,Nair,vikram.nair547@email.com,917148818209,629 Main Street,Bangalore,Karnataka,749253,2024-07-27,True,2,4014.29,2007.145,2026-01-25 12:31:44,85,Bronze
107,Pooja,Shah,pooja.shah107@email.com,919604496061,764 Main Street,Mumbai,Maharashtra,620856,2025-06-30,True,6,44306.3,7384.383333333334,2026-04-20 12:31:44,0,Gold
891,Rohan,Agarwal,rohan.agarwal891@email.com,918222677762,665 Main Street,Chennai,Tamil Nadu,879015,2024-10-22,True,7,37135.090000000004,5305.012857142858,2026-04-16 12:31:44,4,Gold
263,Pooja,Agarwal,pooja.agarwal263@email.com,918450065086,863 Main Street,Lucknow,Uttar Pradesh,690996,2026-03-08,True,7,25642.840000000004,3663.2628571428577,2026-04-20 12:31:44,0,Gold
619,Arjun,Reddy,arjun.reddy619@email.com,919925621610,32 Main Street,Delhi,Delhi,353690,2025-04-03,True,4,20134.760000000002,5033.6900000000005,2026-03-16 12:31:44,35,Gold
564,Divya,Kumar,divya.kumar564@email.com,919260419271,882 Main Street,Delhi,Delhi,482614,2026-02-04,True,3,10490.01,3496.67,2026-04-17 12:31:44,3,Silver
202,Divya,Nair,divya.nair202@email.com,918764624310,374 Main Street,Mumbai,Maharashtra,809217,2025-08-19,True,3,13487.54,4495.846666666667,2026-04-02 12:31:44,18,Silver
374,Amit,Kumar,amit.kumar374@email.com,919097302637,189 Main Street,Jaipur,Rajasthan,668471,2024-07-01,True,9,43461.07000000001,4829.007777777779,2026-04-19 12:31:44,1,Gold
552,Anjali,Chopra,anjali.chopra552@email.com,918381280467,398 Main Street,Jaipur,Rajasthan,383572,2025-10-17,True,3,10662.19,3554.0633333333335,2026-04-17 12:31:44,3,Silver
231,Sneha,Verma,sneha.verma231@email.com,917205316740,887 Main Street,Kolkata,West Bengal,787584,2025-05-15,True,2,8566.960000000001,4283.4800000000005,2026-04-18 12:31:44,2,Bronze
17,Vikram,Mehta,vikram.mehta17@email.com,918083497965,855 Main Street,Pune,Maharashtra,185884,2024-12-24,True,3,18757.02,6252.34,2026-03-17 12:31:44,34,Silver
9,Rahul,Nair,rahul.nair9@email.com,918510792572,306 Main Street,Mumbai,Maharashtra,890075,2025-03-16,True,6,23426.02,3904.3366666666666,2026-04-20 12:31:44,0,Gold
586,Sneha,Patel,sneha.patel586@email.com,918687502175,586 Main Street,Mumbai,Maharashtra,676363,2024-12-03,True,4,16386.92,4096.73,2026-04-13 12:31:44,7,Silver
609,Raj,Reddy,raj.reddy609@email.com,919965734008,244 Main Street,Kolkata,West Bengal,151685,2024-12-19,True,6,18816.800000000003,3136.1333333333337,2026-03-04 12:31:44,47,Silver
324,Priya,Nair,priya.nair324@email.com,917685978550,416 Main Street,Chennai,Tamil Nadu,819400,2024-11-21,True,3,12195.2,4065.066666666667,2026-02-26 12:31:44,53,Silver
538,Anjali,Reddy,anjali.reddy538@email.com,917210241300,694 Main Street,Jaipur,Rajasthan,413357,2025-07-27,True,6,22593.670000000002,3765.611666666667,2026-04-19 12:31:44,1,Gold
286,Pooja,Joshi,pooja.joshi286@email.com,918408602588,954 Main Street,Bangalore,Karnataka,742848,2025-05-28,True,6,21426.83,3571.138333333334,2026-03-28 12:31:44,23,Gold
398,Arjun,Reddy,arjun.reddy398@email.com,917797737957,697 Main Street,Pune,Maharashtra,714334,2024-06-12,True,5,12781.11,2556.222,2026-04-05 12:31:44,15,Silver
505,Raj,Singh,raj.singh505@email.com,918866092821,119 Main Street,Delhi,Delhi,575394,2024-08-01,True,3,14432.630000000001,4810.876666666667,2026-04-06 12:31:44,14,Silver
72,Anjali,Verma,anjali.verma72@email.com,917497879474,994 Main Street,Kolkata,West Bengal,910075,2025-03-02,True,1,1826.22,1826.22,2026-02-11 12:31:44,68,Bronze
695,Priya,Reddy,priya.reddy695@email.com,917153896961,571 Main Street,Pune,Maharashtra,675771,2026-04-19,True,7,35367.25,5052.464285714285,2026-04-20 12:31:44,0,Gold
423,Rohan,Gupta,rohan.gupta423@email.com,919550437218,654 Main Street,Jaipur,Rajasthan,189110,2025-12-29,True,5,23849.96,4769.992,2026-04-11 12:31:44,9,Gold
